지점,지점명,일시,10CM 일 토양수분(%),20CM 일 토양수분(%),30CM 일 토양수분(%),평균 기온(°C),평균 지면온도(°C),일 순복사(MJ/m2),위도,경도,평균 습도(%),평균 풍속(m/s),토양수분(%)
119,수원(농),2019-05-16,1.0,6.0,11.0,22.6,25.9,26.17,37.25746,126.983,52.333333333333336,0.7,6.0
119,수원(농),2019-05-17,1.0,6.0,10.0,22.6,24.1,15.02,37.25746,126.983,52.666666666666664,0.35,5.666666666666667
119,수원(농),2019-05-18,1.0,6.0,10.0,21.6,24.1,14.41,37.25746,126.983,52.0,1.05,5.666666666666667
119,수원(농),2019-05-19,5.0,6.0,10.0,19.4,21.4,5.75,37.25746,126.983,92.0,0.4,7.0
119,수원(농),2019-05-20,4.0,12.0,11.0,15.7,20.7,26.38,37.25746,126.983,66.0,1.45,9.0
119,수원(농),2019-05-21,3.0,11.0,11.0,16.8,20.4,30.79,37.25746,126.983,59.0,1.05,8.333333333333334
119,수원(농),2019-05-22,2.0,10.0,12.0,19.4,22.2,29.11,37.25746,126.983,51.666666666666664,0.9,8.0
119,수원(농),2019-05-23,2.0,9.0,12.0,20.6,23.3,31.4,37.25746,126.983,56.666666666666664,0.6,7.666666666666667
119,수원(농),2019-05-24,1.0,8.0,12.0,23.0,24.8,29.29,37.25746,126.983,58.333333333333336,0.7,7.0
119,수원(농),2019-05-25,1.0,7.0,11.0,22.8,24.4,23.72,37.25746,126.983,52.666666666666664,0.55,6.333333333333333
119,수원(농),2019-05-26,1.0,7.0,11.0,23.6,24.7,28.94,37.25746,126.983,48.333333333333336,0.7,6.333333333333333
119,수원(농),2019-05-27,3.0,7.0,11.0,17.6,19.4,2.43,37.25746,126.983,83.66666666666667,1.25,7.0
119,수원(농),2019-05-28,2.0,8.0,11.0,18.1,20.7,29.29,37.25746,126.983,47.0,1.0,7.0
119,수원(농),2019-05-29,2.0,8.0,11.0,18.8,21.7,32.58,37.25746,126.983,54.0,0.9500000000000001,7.0
119,수원(농),2019-05-30,1.0,8.0,11.0,19.2,20.8,20.55,37.25746,126.983,54.0,1.0,6.666666666666667
119,수원(농),2019-05-31,1.0,8.0,11.0,18.8,22.4,30.8,37.25746,126.983,53.666666666666664,1.0,6.666666666666667
119,수원(농),2019-06-01,1.0,8.0,11.0,17.8,21.2,20.8,37.25746,126.983,66.33333333333333,0.65,6.666666666666667
119,수원(농),2019-06-02,1.0,8.0,11.0,20.3,22.7,29.69,37.25746,126.983,50.666666666666664,0.65,6.666666666666667
119,수원(농),2019-06-03,1.0,7.0,11.0,22.2,24.0,28.98,37.25746,126.983,51.0,0.7,6.333333333333333
119,수원(농),2019-06-04,1.0,7.0,11.0,21.7,24.4,28.93,37.25746,126.983,61.0,0.9,6.333333333333333
119,수원(농),2019-06-05,1.0,7.0,11.0,21.6,25.3,25.03,37.25746,126.983,70.66666666666667,0.85,6.333333333333333
119,수원(농),2019-06-06,1.0,7.0,11.0,21.2,22.1,7.49,37.25746,126.983,79.0,0.55,6.333333333333333
119,수원(농),2019-06-07,6.0,24.0,27.0,20.1,20.7,12.59,37.25746,126.983,76.33333333333333,1.1,19.0
119,수원(농),2019-06-08,4.0,20.0,23.0,21.6,24.0,25.05,37.25746,126.983,64.66666666666667,0.6,15.666666666666666
119,수원(농),2019-06-09,3.0,18.0,21.0,21.6,24.6,20.02,37.25746,126.983,69.0,0.85,14.0
119,수원(농),2019-06-10,5.0,22.0,25.0,19.7,22.0,17.75,37.25746,126.983,67.33333333333333,0.85,17.333333333333332
119,수원(농),2019-06-11,4.0,19.0,21.0,20.4,22.9,26.21,37.25746,126.983,54.0,0.75,14.666666666666666
119,수원(농),2019-06-12,3.0,17.0,20.0,20.6,23.4,28.37,37.25746,126.983,68.0,0.6000000000000001,13.333333333333334
119,수원(농),2019-06-13,3.0,16.0,19.0,22.4,24.5,31.05,37.25746,126.983,58.666666666666664,0.7,12.666666666666666
119,수원(농),2019-06-14,3.0,15.0,18.0,22.3,24.4,21.12,37.25746,126.983,60.333333333333336,0.6000000000000001,12.0
119,수원(농),2019-06-15,3.0,14.0,17.0,21.4,24.3,27.06,37.25746,126.983,68.66666666666667,0.9,11.333333333333334
119,수원(농),2019-06-16,3.0,14.0,17.0,20.8,23.5,26.23,37.25746,126.983,63.666666666666664,0.55,11.333333333333334
119,수원(농),2019-06-17,2.0,13.0,16.0,21.1,24.1,27.33,37.25746,126.983,65.33333333333333,0.9,10.333333333333334
119,수원(농),2019-06-18,2.0,12.0,16.0,21.2,22.9,12.66,37.25746,126.983,75.33333333333333,0.65,10.0
119,수원(농),2019-06-19,3.0,13.0,15.0,21.8,24.1,15.34,37.25746,126.983,77.66666666666667,0.6000000000000001,10.333333333333334
119,수원(농),2019-06-20,2.0,12.0,15.0,22.5,24.8,20.88,37.25746,126.983,73.66666666666667,0.8,9.666666666666666
119,수원(농),2019-06-21,2.0,12.0,15.0,22.4,24.3,18.27,37.25746,126.983,74.66666666666667,0.8,9.666666666666666
119,수원(농),2019-06-22,2.0,11.0,15.0,24.2,24.5,27.03,37.25746,126.983,48.333333333333336,0.75,9.333333333333334
119,수원(농),2019-06-23,2.0,11.0,14.0,24.0,24.7,29.31,37.25746,126.983,45.333333333333336,0.8,9.0
119,수원(농),2019-06-24,1.0,10.0,14.0,24.1,25.3,30.31,37.25746,126.983,52.0,0.8,8.333333333333334
119,수원(농),2019-06-25,1.0,9.0,13.0,24.9,25.4,30.41,37.25746,126.983,53.333333333333336,0.65,7.666666666666667
119,수원(농),2019-06-26,1.0,9.0,13.0,24.3,24.1,11.41,37.25746,126.983,61.666666666666664,0.7,7.666666666666667
119,수원(농),2019-06-27,1.0,9.0,12.0,24.9,25.4,13.13,37.25746,126.983,74.0,0.55,7.333333333333333
119,수원(농),2019-06-28,1.0,8.0,12.0,24.0,25.3,12.63,37.25746,126.983,76.0,0.55,7.0
119,수원(농),2019-06-29,2.0,8.0,12.0,23.0,24.1,10.85,37.25746,126.983,81.66666666666667,0.30000000000000004,7.333333333333333
119,수원(농),2019-06-30,2.0,8.0,12.0,23.4,24.3,14.63,37.25746,126.983,79.66666666666667,0.75,7.333333333333333
119,수원(농),2019-07-01,1.0,8.0,12.0,23.3,24.5,21.52,37.25746,126.983,71.0,0.8,7.0
119,수원(농),2019-07-02,1.0,8.0,12.0,23.7,25.1,26.87,37.25746,126.983,70.66666666666667,0.85,7.0
119,수원(농),2019-07-03,1.0,8.0,12.0,23.7,24.6,15.57,37.25746,126.983,73.33333333333333,0.65,7.0
119,수원(농),2019-07-04,1.0,8.0,12.0,23.9,25.5,26.88,37.25746,126.983,70.33333333333333,0.7,7.0
119,수원(농),2019-07-05,1.0,7.0,12.0,26.4,26.1,26.68,37.25746,126.983,58.666666666666664,0.65,6.666666666666667
119,수원(농),2019-07-06,1.0,7.0,11.0,28.2,26.7,27.8,37.25746,126.983,46.0,0.8,6.333333333333333
119,수원(농),2019-07-07,1.0,7.0,11.0,26.8,26.0,20.61,37.25746,126.983,44.333333333333336,1.0,6.333333333333333
119,수원(농),2019-07-08,1.0,6.0,11.0,25.1,24.7,21.12,37.25746,126.983,47.333333333333336,0.9500000000000001,6.0
119,수원(농),2019-07-09,1.0,6.0,10.0,25.2,24.8,22.23,37.25746,126.983,48.0,0.9500000000000001,5.666666666666667
119,수원(농),2019-07-10,1.0,6.0,10.0,22.5,23.5,10.27,37.25746,126.983,65.33333333333333,0.9,5.666666666666667
119,수원(농),2019-07-11,3.0,10.0,10.0,22.1,23.3,7.43,37.25746,126.983,81.66666666666667,0.75,7.666666666666667
119,수원(농),2019-07-12,2.0,10.0,11.0,23.6,24.5,21.85,37.25746,126.983,72.66666666666667,0.8,7.666666666666667
119,수원(농),2019-07-13,3.0,10.0,11.0,23.6,24.5,14.02,37.25746,126.983,80.33333333333333,0.65,8.0
119,수원(농),2019-07-14,2.0,10.0,11.0,25.0,25.7,22.93,37.25746,126.983,73.66666666666667,0.85,7.666666666666667
119,수원(농),2019-07-15,2.0,9.0,12.0,23.9,25.0,9.26,37.25746,126.983,83.33333333333333,0.35,7.666666666666667
119,수원(농),2019-07-16,2.0,9.0,12.0,25.1,25.4,15.51,37.25746,126.983,78.0,0.6000000000000001,7.666666666666667
119,수원(농),2019-07-17,2.0,9.0,12.0,25.9,25.8,12.54,37.25746,126.983,75.0,0.4,7.666666666666667
119,수원(농),2019-07-18,2.0,9.0,12.0,26.8,26.2,17.49,37.25746,126.983,67.33333333333333,0.65,7.666666666666667
119,수원(농),2019-07-19,1.0,8.0,11.0,28.1,26.6,18.48,37.25746,126.983,70.0,0.8,6.666666666666667
119,수원(농),2019-07-20,1.0,8.0,11.0,28.4,26.5,10.58,37.25746,126.983,66.66666666666667,1.4,6.666666666666667
119,수원(농),2019-07-21,5.0,9.0,11.0,25.1,26.1,6.6,37.25746,126.983,91.66666666666667,0.7,8.333333333333334
119,수원(농),2019-10-23,4.0,16.0,16.0,17.0,15.7,13.73,37.25746,126.983,65.66666666666667,1.1,12.0
119,수원(농),2019-10-24,4.0,15.0,16.0,18.6,18.9,13.66,37.25746,126.983,54.666666666666664,0.9500000000000001,11.666666666666666
119,수원(농),2019-10-25,3.0,15.0,16.0,16.6,17.2,13.66,37.25746,126.983,65.0,1.6,11.333333333333334
119,수원(농),2019-11-02,5.0,16.0,17.0,13.0,12.2,13.71,37.25746,126.983,75.0,0.55,12.666666666666666
119,수원(농),2019-11-03,5.0,16.0,17.0,14.1,13.4,13.57,37.25746,126.983,71.0,0.85,12.666666666666666
119,수원(농),2019-11-05,4.0,15.0,17.0,10.8,11.1,13.68,37.25746,126.983,78.66666666666667,0.9500000000000001,12.0
119,수원(농),2019-11-06,4.0,15.0,17.0,10.3,10.0,13.29,37.25746,126.983,77.0,0.6499999999999999,12.0
119,수원(농),2019-11-07,4.0,15.0,17.0,8.8,9.4,13.64,37.25746,126.983,55.0,1.5,12.0
119,수원(농),2019-11-15,19.0,24.0,23.0,7.0,6.8,13.76,37.25746,126.983,82.66666666666667,1.2000000000000002,22.0
119,수원(농),2019-11-17,15.0,24.0,24.0,9.2,7.7,13.81,37.25746,126.983,88.66666666666667,1.4,21.0
119,수원(농),2019-11-18,7.0,16.0,31.0,5.4,6.8,13.69,37.25746,126.983,64.33333333333333,2.95,18.0
119,수원(농),2019-11-19,4.0,13.0,27.0,1.5,2.5,13.67,37.25746,126.983,55.333333333333336,1.95,14.666666666666666
119,수원(농),2019-11-20,2.0,13.0,25.0,0.6,2.2,13.65,37.25746,126.983,51.333333333333336,0.7,13.333333333333334
119,수원(농),2019-11-21,2.0,12.0,25.0,4.8,3.5,13.72,37.25746,126.983,48.333333333333336,0.75,13.0
119,수원(농),2019-11-23,2.0,12.0,24.0,11.8,8.5,13.71,37.25746,126.983,64.0,0.65,12.666666666666666
119,수원(농),2019-12-01,1.0,11.0,23.0,5.3,5.3,13.79,37.25746,126.983,80.0,0.75,11.666666666666666
119,수원(농),2019-12-07,1.0,8.0,23.0,-1.7,-0.9,13.75,37.25746,126.983,67.0,0.75,10.666666666666666
119,수원(농),2019-12-08,1.0,8.0,23.0,-1.2,-1.2,13.67,37.25746,126.983,75.66666666666667,0.55,10.666666666666666
119,수원(농),2019-12-10,3.0,11.0,23.0,7.2,4.1,13.73,37.25746,126.983,86.66666666666667,0.44999999999999996,12.333333333333334
119,수원(농),2019-12-11,3.0,11.0,23.0,6.0,3.4,13.72,37.25746,126.983,70.0,2.4000000000000004,12.333333333333334
119,수원(농),2019-12-14,2.0,11.0,23.0,2.5,1.8,13.68,37.25746,126.983,66.0,1.4,12.0
119,수원(농),2019-12-16,2.0,11.0,23.0,8.1,5.0,13.69,37.25746,126.983,69.0,0.55,12.0
119,수원(농),2019-12-20,1.0,12.0,23.0,-1.1,-0.8,13.67,37.25746,126.983,59.0,1.1,12.0
119,수원(농),2019-12-25,1.0,13.0,23.0,1.3,1.3,13.72,37.25746,126.983,71.66666666666667,0.3,12.333333333333334
119,수원(농),2019-12-27,1.0,14.0,23.0,-1.1,-0.6,13.67,37.25746,126.983,56.0,1.1,12.666666666666666
119,수원(농),2019-12-30,2.0,14.0,23.0,3.1,3.0,13.78,37.25746,126.983,77.0,1.9500000000000002,13.0
119,수원(농),2020-01-03,1.0,12.0,22.0,0.3,-0.4,13.39,37.25746,126.983,71.33333333333333,0.9500000000000001,11.666666666666666
119,수원(농),2020-01-06,1.0,12.0,22.0,3.5,1.2,13.78,37.25746,126.983,73.66666666666667,1.4,11.666666666666666
119,수원(농),2020-01-08,3.0,43.0,40.0,2.9,4.1,13.77,37.25746,126.983,90.0,3.25,28.666666666666668
119,수원(농),2020-01-10,1.0,17.0,28.0,-0.7,0.8,13.68,37.25746,126.983,76.66666666666667,0.7,15.333333333333334
119,수원(농),2020-01-13,1.0,16.0,26.0,-2.0,-1.0,13.66,37.25746,126.983,64.0,1.35,14.333333333333334
119,수원(농),2020-01-15,1.0,12.0,25.0,-2.2,-2.1,13.66,37.25746,126.983,63.333333333333336,1.15,12.666666666666666
119,수원(농),2020-01-17,1.0,9.0,24.0,-1.1,-1.0,13.23,37.25746,126.983,65.0,0.8,11.333333333333334
119,수원(농),2020-01-18,1.0,10.0,24.0,-0.5,-1.0,13.66,37.25746,126.983,64.66666666666667,0.8,11.666666666666666
119,수원(농),2020-01-21,1.0,12.0,24.0,-0.7,-1.0,13.66,37.25746,126.983,53.0,0.7,12.333333333333334
119,수원(농),2020-01-22,1.0,13.0,23.0,2.1,0.3,13.56,37.25746,126.983,61.333333333333336,0.8500000000000001,12.333333333333334
119,수원(농),2020-01-24,1.0,13.0,23.0,2.4,2.1,13.66,37.25746,126.983,76.66666666666667,0.9,12.333333333333334
119,수원(농),2020-01-27,0.0,13.0,23.0,6.0,3.2,13.43,37.25746,126.983,62.333333333333336,1.85,12.0
119,수원(농),2020-01-30,0.0,13.0,23.0,5.3,2.8,13.68,37.25746,126.983,63.0,0.75,12.0
119,수원(농),2020-01-31,0.0,13.0,23.0,3.0,2.2,13.31,37.25746,126.983,81.66666666666667,1.3,12.0
119,수원(농),2020-02-01,0.0,13.0,23.0,1.9,1.8,13.71,37.25746,126.983,84.33333333333333,1.1,12.0
119,수원(농),2020-02-02,1.0,13.0,23.0,1.0,1.0,13.69,37.25746,126.983,72.66666666666667,0.7,12.333333333333334
119,수원(농),2020-02-03,0.0,13.0,23.0,-0.2,0.7,13.63,37.25746,126.983,63.0,2.0,12.0
119,수원(농),2020-02-04,0.0,12.0,23.0,-1.0,0.1,13.65,37.25746,126.983,73.33333333333333,2.0,11.666666666666666
119,수원(농),2020-02-08,0.0,12.0,23.0,0.4,0.4,13.62,37.25746,126.983,59.666666666666664,2.05,11.666666666666666
119,수원(농),2020-02-09,1.0,12.0,23.0,-0.9,-0.3,13.62,37.25746,126.983,66.66666666666667,1.1,12.0
119,수원(농),2020-02-11,0.0,12.0,23.0,6.0,3.6,13.63,37.25746,126.983,56.666666666666664,0.75,11.666666666666666
119,수원(농),2020-02-12,1.0,12.0,23.0,7.3,5.4,13.78,37.25746,126.983,86.33333333333333,0.8,12.0
119,수원(농),2020-02-15,1.0,15.0,25.0,8.7,5.7,13.7,37.25746,126.983,79.66666666666667,1.2,13.666666666666666
119,수원(농),2020-02-18,1.0,15.0,26.0,-3.6,-1.5,13.59,37.25746,126.983,59.666666666666664,1.3,14.0
119,수원(농),2020-02-21,0.0,15.0,25.0,6.5,4.3,13.71,37.25746,126.983,83.0,0.65,13.333333333333334
119,수원(농),2020-02-22,0.0,19.0,28.0,4.4,4.2,13.64,37.25746,126.983,75.33333333333333,3.9000000000000004,15.666666666666666
119,수원(농),2020-02-23,1.0,16.0,26.0,2.2,2.7,13.34,37.25746,126.983,68.33333333333333,1.2,14.333333333333334
119,수원(농),2020-02-27,1.0,18.0,28.0,5.5,6.1,13.57,37.25746,126.983,74.0,0.8,15.666666666666666
119,수원(농),2020-02-28,0.0,17.0,26.0,4.6,4.8,13.77,37.25746,126.983,91.33333333333333,0.65,14.333333333333334
119,수원(농),2020-03-05,0.0,15.0,25.0,1.1,2.4,13.56,37.25746,126.983,62.333333333333336,1.8,13.333333333333334
119,수원(농),2020-03-09,0.0,15.0,24.0,9.5,7.3,13.51,37.25746,126.983,64.0,1.05,13.0
119,수원(농),2020-03-11,1.0,17.0,24.0,3.5,3.2,13.53,37.25746,126.983,59.333333333333336,2.3,14.0
119,수원(농),2020-03-25,0.0,13.0,23.0,11.8,12.3,13.56,37.25746,126.983,56.666666666666664,1.15,12.0
119,수원(농),2020-03-28,0.0,16.0,24.0,7.5,7.4,13.56,37.25746,126.983,34.0,2.5999999999999996,13.333333333333334
119,수원(농),2020-03-31,0.0,15.0,24.0,9.8,11.1,13.54,37.25746,126.983,61.666666666666664,1.0,13.0
119,수원(농),2020-04-08,0.0,15.0,23.0,8.9,11.0,13.02,37.25746,126.983,47.0,2.65,12.666666666666666
119,수원(농),2020-04-09,0.0,15.0,23.0,8.2,11.3,13.5,37.25746,126.983,58.666666666666664,1.7,12.666666666666666
119,수원(농),2020-04-11,0.0,15.0,23.0,8.3,11.9,13.47,37.25746,126.983,75.33333333333333,1.35,12.666666666666666
119,수원(농),2020-04-12,0.0,15.0,22.0,9.6,12.5,13.57,37.25746,126.983,63.333333333333336,1.75,12.333333333333334
119,수원(농),2020-04-16,0.0,14.0,22.0,14.5,16.8,13.36,37.25746,126.983,53.0,1.6,12.0
119,수원(농),2020-04-25,0.0,16.0,22.0,13.6,14.3,13.45,37.25746,126.983,61.0,3.05,12.666666666666666
119,수원(농),2020-04-28,0.0,15.0,22.0,13.6,16.9,13.47,37.25746,126.983,61.666666666666664,1.9500000000000002,12.333333333333334
119,수원(농),2020-04-29,0.0,15.0,22.0,14.4,17.7,13.48,37.25746,126.983,58.666666666666664,1.4,12.333333333333334
119,수원(농),2020-04-30,0.0,14.0,22.0,16.2,19.7,13.45,37.25746,126.983,67.0,1.65,12.0
119,수원(농),2020-05-02,0.0,14.0,21.0,20.8,22.0,13.66,37.25746,126.983,85.33333333333333,1.6,11.666666666666666
119,수원(농),2020-05-04,0.0,13.0,21.0,18.3,24.4,13.48,37.25746,126.983,75.33333333333333,1.7999999999999998,11.333333333333334
119,수원(농),2020-05-12,1.0,19.0,24.0,14.1,16.5,13.57,37.25746,126.983,77.33333333333333,2.3,14.666666666666666
119,수원(농),2020-05-27,1.0,19.0,24.0,17.0,20.8,13.25,37.25746,126.983,73.0,1.9500000000000002,14.666666666666666
119,수원(농),2020-06-10,0.0,11.0,19.0,25.4,31.5,13.56,37.25746,126.983,63.333333333333336,1.15,10.0
119,수원(농),2020-06-16,0.0,11.0,18.0,23.4,31.5,12.19,37.25746,126.983,65.66666666666667,1.4,9.666666666666666
119,수원(농),2020-06-17,0.0,11.0,18.0,22.9,28.8,13.55,37.25746,126.983,69.33333333333333,1.4,9.666666666666666
119,수원(농),2020-06-18,0.0,11.0,18.0,22.7,26.3,13.66,37.25746,126.983,71.33333333333333,0.8500000000000001,9.666666666666666
119,수원(농),2020-06-19,0.0,11.0,18.0,23.7,26.8,13.57,37.25746,126.983,67.66666666666667,1.4,9.666666666666666
119,수원(농),2020-06-21,0.0,10.0,17.0,24.2,31.8,13.49,37.25746,126.983,69.33333333333333,1.2999999999999998,9.0
119,수원(농),2020-06-25,1.0,14.0,16.0,21.6,22.5,13.73,37.25746,126.983,90.0,1.75,10.333333333333334
119,수원(농),2020-06-26,1.0,18.0,17.0,21.8,23.1,13.57,37.25746,126.983,81.33333333333333,2.45,12.0
119,수원(농),2020-06-29,0.0,15.0,17.0,22.7,23.6,13.59,37.25746,126.983,79.66666666666667,1.85,10.666666666666666
119,수원(농),2020-06-30,2.0,26.0,28.0,20.3,20.8,13.62,37.25746,126.983,85.66666666666667,2.05,18.666666666666668
119,수원(농),2020-07-03,1.0,20.0,23.0,23.8,24.5,13.55,37.25746,126.983,69.0,1.75,14.666666666666666
119,수원(농),2020-07-04,1.0,19.0,23.0,22.5,25.0,13.54,37.25746,126.983,74.66666666666667,0.9,14.333333333333334
119,수원(농),2020-07-05,1.0,19.0,22.0,22.6,27.0,13.54,37.25746,126.983,74.33333333333333,1.05,14.0
119,수원(농),2020-07-07,0.0,17.0,21.0,23.3,27.6,13.62,37.25746,126.983,79.0,1.5499999999999998,12.666666666666666
119,수원(농),2020-07-08,0.0,16.0,21.0,23.5,28.1,12.99,37.25746,126.983,81.0,1.4500000000000002,12.333333333333334
119,수원(농),2020-07-10,0.0,14.0,20.0,25.8,28.5,13.6,37.25746,126.983,68.66666666666667,1.6,11.333333333333334
119,수원(농),2020-07-11,0.0,14.0,20.0,26.0,29.0,13.59,37.25746,126.983,63.0,1.4,11.333333333333334
119,수원(농),2020-07-13,3.0,26.0,28.0,19.0,19.9,13.77,37.25746,126.983,92.66666666666667,2.55,19.0
119,수원(농),2020-07-14,2.0,25.0,29.0,20.7,21.4,13.15,37.25746,126.983,77.33333333333333,1.6,18.666666666666668
119,수원(농),2020-07-26,0.0,22.0,25.0,25.0,25.1,13.65,37.25746,126.983,73.33333333333333,1.0,15.666666666666666
119,수원(농),2020-08-07,2.0,25.0,30.0,24.2,24.3,13.74,37.25746,126.983,87.0,1.05,19.0
119,수원(농),2020-08-09,8.0,38.0,36.0,25.4,24.7,13.49,37.25746,126.983,93.0,2.25,27.333333333333332
119,수원(농),2020-08-15,4.0,37.0,36.0,26.7,26.5,13.36,37.25746,126.983,92.0,1.4,25.666666666666668
119,수원(농),2020-08-16,2.0,25.0,28.0,27.4,27.8,13.16,37.25746,126.983,83.66666666666667,1.9500000000000002,18.333333333333332
119,수원(농),2020-08-22,0.0,17.0,23.0,25.0,25.8,13.73,37.25746,126.983,88.33333333333333,1.1,13.333333333333334
119,수원(농),2020-08-24,1.0,22.0,26.0,27.8,28.9,13.55,37.25746,126.983,74.0,1.5,16.333333333333332
119,수원(농),2020-08-29,1.0,21.0,24.0,26.7,28.4,13.31,37.25746,126.983,90.66666666666667,0.95,15.333333333333334
119,수원(농),2020-08-30,2.0,24.0,28.0,26.8,28.8,13.67,37.25746,126.983,87.66666666666667,0.95,18.0
119,수원(농),2020-09-04,2.0,24.0,28.0,23.1,24.7,13.14,37.25746,126.983,71.33333333333333,1.7999999999999998,18.0
119,수원(농),2020-09-06,1.0,22.0,25.0,21.4,22.0,13.72,37.25746,126.983,78.0,1.05,16.0
119,수원(농),2020-09-08,2.0,27.0,36.0,23.6,24.5,13.07,37.25746,126.983,70.66666666666667,2.75,21.666666666666668
119,수원(농),2020-09-10,2.0,25.0,28.0,22.3,23.4,13.64,37.25746,126.983,81.66666666666667,1.0,18.333333333333332
119,수원(농),2020-09-11,2.0,23.0,26.0,22.2,22.9,13.69,37.25746,126.983,77.0,1.2000000000000002,17.0
119,수원(농),2020-09-12,3.0,26.0,29.0,20.0,21.4,13.72,37.25746,126.983,85.33333333333333,0.8500000000000001,19.333333333333332
119,수원(농),2020-09-13,2.0,24.0,27.0,21.3,24.0,13.57,37.25746,126.983,69.66666666666667,1.15,17.666666666666668
119,수원(농),2020-09-14,2.0,23.0,26.0,20.9,23.7,13.16,37.25746,126.983,83.33333333333333,1.05,17.0
119,수원(농),2020-09-15,1.0,22.0,25.0,22.6,24.4,13.44,37.25746,126.983,79.33333333333333,1.05,16.0
119,수원(농),2020-09-16,1.0,21.0,25.0,21.8,22.9,13.71,37.25746,126.983,85.66666666666667,1.45,15.666666666666666
119,수원(농),2020-09-17,1.0,21.0,24.0,20.8,21.6,13.19,37.25746,126.983,80.33333333333333,0.8,15.333333333333334
119,수원(농),2020-09-18,1.0,18.0,23.0,21.1,23.4,13.55,37.25746,126.983,71.0,1.75,14.0
119,수원(농),2020-09-19,3.0,23.0,23.0,19.8,20.0,13.59,37.25746,126.983,71.0,1.35,16.333333333333332
119,수원(농),2020-09-20,1.0,21.0,23.0,18.8,20.0,13.32,37.25746,126.983,65.33333333333333,1.2000000000000002,15.0
119,수원(농),2020-09-21,1.0,20.0,23.0,18.3,19.6,13.58,37.25746,126.983,69.0,0.75,14.666666666666666
119,수원(농),2020-09-23,1.0,18.0,23.0,19.4,19.1,13.64,37.25746,126.983,58.0,1.5,14.0
119,수원(농),2020-09-24,0.0,17.0,22.0,21.1,22.1,13.59,37.25746,126.983,56.666666666666664,1.65,13.0
119,수원(농),2020-09-25,0.0,16.0,22.0,20.8,21.4,13.14,37.25746,126.983,60.666666666666664,1.5,12.666666666666666
119,수원(농),2020-09-30,0.0,14.0,21.0,18.8,20.3,13.65,37.25746,126.983,83.33333333333333,0.75,11.666666666666666
119,수원(농),2020-10-01,1.0,20.0,24.0,18.7,19.3,13.66,37.25746,126.983,77.0,1.2000000000000002,15.0
119,수원(농),2020-10-02,1.0,18.0,23.0,19.2,18.8,13.69,37.25746,126.983,79.0,1.5,14.0
119,수원(농),2020-10-03,2.0,23.0,28.0,19.6,20.3,13.68,37.25746,126.983,76.66666666666667,0.6499999999999999,17.666666666666668
119,수원(농),2020-10-04,1.0,22.0,26.0,17.1,17.9,13.64,37.25746,126.983,66.0,2.2,16.333333333333332
119,수원(농),2020-10-05,1.0,21.0,25.0,13.8,15.1,7.76,37.25746,126.983,53.333333333333336,1.75,15.666666666666666
119,수원(농),2020-10-06,1.0,20.0,24.0,14.1,15.7,13.27,37.25746,126.983,58.333333333333336,1.1,15.0
119,수원(농),2020-10-07,1.0,19.0,23.0,15.4,16.4,13.62,37.25746,126.983,55.666666666666664,0.8,14.333333333333334
119,수원(농),2020-10-08,1.0,18.0,23.0,17.3,17.4,13.58,37.25746,126.983,52.333333333333336,1.5499999999999998,14.0
119,수원(농),2020-10-09,1.0,17.0,23.0,17.3,17.6,13.59,37.25746,126.983,54.0,1.6,13.666666666666666
119,수원(농),2020-10-10,1.0,16.0,22.0,16.6,17.7,13.62,37.25746,126.983,62.0,0.8,13.0
119,수원(농),2020-10-11,1.0,16.0,22.0,16.2,16.4,13.21,37.25746,126.983,71.0,0.9,13.0
119,수원(농),2020-10-12,1.0,16.0,22.0,15.5,16.5,13.57,37.25746,126.983,79.33333333333333,1.2999999999999998,13.0
119,수원(농),2020-10-13,1.0,16.0,22.0,13.1,14.1,13.34,37.25746,126.983,56.0,1.1,13.0
119,수원(농),2020-10-14,1.0,15.0,22.0,12.9,14.2,13.64,37.25746,126.983,51.333333333333336,1.4,12.666666666666666
119,수원(농),2020-10-15,1.0,15.0,21.0,11.1,13.2,13.62,37.25746,126.983,49.666666666666664,0.9,12.333333333333334
119,수원(농),2020-10-16,1.0,15.0,21.0,11.6,11.8,13.73,37.25746,126.983,67.66666666666667,0.5,12.333333333333334
119,수원(농),2020-10-17,1.0,15.0,21.0,12.5,15.0,13.6,37.25746,126.983,70.0,0.9,12.333333333333334
119,수원(농),2020-10-18,1.0,15.0,21.0,12.6,13.5,13.62,37.25746,126.983,73.33333333333333,1.05,12.333333333333334
119,수원(농),2020-10-19,1.0,15.0,21.0,14.2,15.0,13.24,37.25746,126.983,76.0,0.8500000000000001,12.333333333333334
119,수원(농),2020-10-20,1.0,15.0,21.0,13.8,15.2,13.62,37.25746,126.983,72.33333333333333,0.75,12.333333333333334
119,수원(농),2020-10-21,1.0,15.0,21.0,13.8,13.3,13.69,37.25746,126.983,74.33333333333333,0.8500000000000001,12.333333333333334
119,수원(농),2020-10-22,1.0,15.0,21.0,13.2,14.1,13.67,37.25746,126.983,65.66666666666667,1.85,12.333333333333334
119,수원(농),2020-10-23,1.0,15.0,21.0,8.7,11.0,13.6,37.25746,126.983,50.333333333333336,2.2,12.333333333333334
119,수원(농),2020-10-24,1.0,15.0,21.0,8.4,10.0,13.6,37.25746,126.983,51.0,1.75,12.333333333333334
